id,name,img,desc,price,brand,,link
,,,,,,,https://www.shwapno.com/products/cooking-essentials-dry-vegetables-(ada-roshun-piyaj)/na/roshun-chinese-loose-(p)-kg/pid-15604971.aspx?vpid=13439831
,,,,,,,https://www.shwapno.com/products/cooking-essentials-flour-(atamoyda)--semolina-(shuji)/na/aci-pure-atta-2kg/pid-12206984.aspx
,,,,,,,https://www.shwapno.com/products/cooking-essentials-flour-(atamoyda)--semolina-(shuji)/na/sunshine-atta-2kg/pid-16961919.aspx
,,,,,,,https://chaldal.com/search/atta
,,,,,,,https://chaldal.com/search/atta
,,,,,,,https://www.shwapno.com/products/milk--dairy-products-milk-liquid-milk/aarong/aarong-liquid-milk-1000ml/pid-12696518.aspx
,,,,,,,https://www.shwapno.com/products/milk--dairy-products-milk-liquid-milk/ultra/ultra-pastuerized-milk-1ltr/pid-17012901.aspx
,,,,,,,https://www.shwapno.com/products/milk--dairy-products-milk-liquid-milk/cowhead/cowhead-pure-milk-1ltr/pid-12234874.aspx
,,,,,,,https://chaldal.com/search/milk
,,,,,,,https://chaldal.com/search/milk
,,,,,,,https://chaldal.com/search/milk
,,,,,,,https://www.shwapno.com/products/drinks-tea--coffee-tea/taaza/brooke-bond-taaza%C2%A0danedar-tea-400-gm/pid-12100060.aspx
,,,,,,,https://chaldal.com/search/brook
,,,,,,,https://www.shwapno.com/products/drinks-tea--coffee-tea/seylon/seylon-gold-premium%C2%A0tea-bag-100g/pid-15362411.aspx
,,,,,,,https://chaldal.com/search/seylon%20gold
,,,,,,,https://www.shwapno.com/products/drinks-tea--coffee-tea/na/jafflong-green-tea(buy100g-get-tea-b100g-free)/pid-16098929.aspx
,,,,,,,https://chaldal.com/search/Jafflong%20Green%20Tea
,,,,,,,https://www.shwapno.com/products/drinks-tea--coffee-tea/taaza/brooke-bond-taaza-danedar-tea-200-gm/pid-12100050.aspx
,,,,,,,https://chaldal.com/search/brook
,,,,,,,http://www.shwapno.com/products/meat--fish-fish-fresh-water-fish/na/bagda-medium-(45-55-pcs-kg)(per-kg)/pid-12206776.aspx?vpid=9097942
,,,,,,,https://chaldal.com/search/bagda
,,,,,,,https://www.shwapno.com/products/meat--fish-fish-fresh-water-fish/na/hilsha%C2%A0-900gm/pid-14118204.aspx
,,,,,,,https://chaldal.com/search/fish
,,,,,,,http://www.shwapno.com/products/meat--fish-fish-fresh-water-fish/na/deshi-mix-kg/pid-14624013.aspx?vpid=13428327
,,,,,,,https://chaldal.com/search/fish%20mix
,,,,,,,http://www.shwapno.com/products/meat--fish-fish-fresh-water-fish/na/koi-fish-process-(10-12pcs)kg-(per-kg)/pid-14799931.aspx?vpid=13428331
,,,,,,,https://chaldal.com/search/koi
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-vegetables/na/diamond-aloo-(potato)-premium-loose/pid-12206996.aspx
,,,,,,,https://chaldal.com/search/potato
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-vegetables/na/beguun-lomba-beguni-(p)-kg/pid-17011913.aspx?vpid=13842735
,,,,,,,https://chaldal.com/search/begun
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-vegetables/other/cucumber-(shosha)/pid-12090768.aspx?vpid=9097786
,,,,,,,https://chaldal.com/search/cucumber
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-vegetables/other/green-banana-(kacha-kola)-pcs/pid-12090742.aspx
,,,,,,,https://chaldal.com/search/banana%20green
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-vegetables/other/chilli-green/pid-12090744.aspx?vpid=9097838
,,,,,,,https://chaldal.com/search/chilli
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-vegetables/other/capsicum(green)-kg/pid-12090714.aspx?vpid=13433449
,,,,,,,https://chaldal.com/search/capsicum
,,,,,,,https://chaldal.com/search/tomato
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-vegetables/other/tomato-round-(local)-kg/pid-12090772.aspx?vpid=9097890
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-vegetables/other/lemon-round-(lebu-gol)-pcs/pid-14956963.aspx
,,,,,,,https://chaldal.com/search/lemon
,,,,,,,https://chaldal.com/search/green%20apple
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-fruits/other/apple-golden-delicious-(green-apple)kg/pid-12090784.aspx?vpid=9097806
,,,,,,,https://chaldal.com/search/pineapple
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-fruits/na/cherry-pineapple-(pcs)/pid-15590273.aspx
,,,,,,,https://chaldal.com/search/banana%20chompa
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-fruits/na/banana-(chini-chompa)/pid-14518159.aspx
,,,,,,,https://chaldal.com/search/banana%20sagor
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-fruits/other/banana-(shagor-kola)-pcs/pid-12234790.aspx
,,,,,,,https://chaldal.com/search/Watermelon%20Small
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-fruits/na/watermelon-stripe-(tormuz)-5kg/pid-17035531.aspx
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-fruits/other/guava-thai-(%E0%A6%AA%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0%E0%A6%BE)/pid-12090806.aspx?vpid=9097822
,,,,,,,https://chaldal.com/search/guava
,,,,,,,http://www.shwapno.com/products/fruits--vegetables-fruits/other/green-grapes-(angur-sobuj)-kg/pid-12090782.aspx?vpid=9097802
,,,,,,,https://chaldal.com/search/green%20grapes
,,,,,,,https://www.shwapno.com/products/fruits--vegetables-fruits/na/green-mango-(kacha-aam)-kg/pid-15590289.aspx
,,,,,,,https://chaldal.com/search/mango
